X,Y,人口密度_n,道路密度_n,餐饮密度_n,竞品密度_n,final_score
121.5139764412729,31.310893847690572,0.5122391136305076,0.5439980404230349,0.11816720257234727,1.0,0.491728498093583
121.39902846231554,31.27342715914243,0.5778735564873159,0.515224710722348,0.012057877813504822,1.0,0.4881284113743317
121.41957901305588,31.300745307478017,0.697453795882036,0.3446253209230694,0.028135048231511254,1.0,0.48799612427603745
121.36861183487538,31.20989621162002,0.4417558736033356,0.6191909340828212,0.1270096463022508,1.0,0.48786155892663075
121.41043635016608,31.219441235036,0.4417558736033356,0.33447254406896026,0.547427652733119,1.0,0.4865296432086461
121.75903938386571,31.051859041537643,0.6680096507460589,0.3331952817525182,0.08922829581993569,1.0,0.4850081039881662
121.43097927720495,31.246757497364744,0.5778735564873159,0.37887027606522905,0.19614147909967847,1.0,0.48403880123443077
121.43217044621015,31.17460119775471,0.4840832962451102,0.4688974188821322,0.3135048231511254,0.8461538461538461,0.48161889340829345
121.40024515632173,31.201272275508572,0.4417558736033356,0.5485978725865998,0.19935691318327975,1.0,0.4811530938539702
121.5249037120444,31.283955598776004,0.5122391136305076,0.5034872548768052,0.11816720257234727,1.0,0.47957526242971404
121.50560313066984,31.1754748155277,0.5020964606123071,0.5762040647916143,0.01929260450160772,1.0,0.47755832458272873
121.51454245970328,31.274814766433764,0.5122391136305076,0.43849826862527436,0.20257234726688103,1.0,0.4769595954931616
121.4423652299285,31.192767808319772,0.4840832962451102,0.38637590877761985,0.33038585209003213,1.0,0.47562326154933643
121.38852759173643,31.273295866836268,0.5778735564873159,0.44598626978203326,0.04501607717041801,1.0,0.47394851896362
121.42168032652256,31.174472977595602,0.4840832962451102,0.538833191384458,0.09003215434083602,1.0,0.4732897067815487
121.59948975122795,31.21261750803991,0.48853388301984024,0.5438094181359295,0.0707395498392283,1.0,0.47270428861656055
121.52588526064746,31.220816490424877,0.5020964606123071,0.473385253042795,0.14710610932475884,1.0,0.47227538202271313
121.45256379182078,31.210933690339626,0.4840832962451102,0.38705701202138487,0.3094855305466238,1.0,0.4716475282137843
121.42138094807554,31.19251204160217,0.4840832962451102,0.4871917661968652,0.15836012861736334,1.0,0.4714628740805763
121.50389845248324,31.283712656340548,0.5122391136305076,0.47642350901224567,0.11816720257234727,1.0,0.4714561386703462
121.52462270185431,31.30199522484563,0.5122391136305076,0.519993928195114,0.04983922829581994,1.0,0.47086166956990116
121.53512742559325,31.302115493662185,0.5122391136305076,0.5002261582120356,0.07717041800643087,1.0,0.4703975765170999
121.49511255244666,31.17535257633472,0.5020964606123071,0.48708834976812776,0.11414790996784566,1.0,0.46979467116893026
121.73808321830236,31.051655743726958,0.6082546672600783,0.39376790555930585,0.03617363344051447,1.0,0.4686669652599259
121.38959941525707,31.210160714443628,0.4417558736033356,0.5683591790026566,0.18408360128617363,0.8461538461538461,0.46864220801475054
121.39021037299332,31.174083191106597,0.4840832962451102,0.5478026551950601,0.05144694533762058,1.0,0.46826350412408624
121.09688285410208,31.152038488555373,0.5738446042491392,0.4247706830603365,0.05627009646302251,1.0,0.4682230659103611
121.45138643178808,31.28309028336988,0.697453795882036,0.2488679956342973,0.07234726688102894,1.0,0.4681113704193094
121.43083007960686,31.25577697494869,0.5778735564873159,0.37234221083461366,0.12620578778135047,1.0,0.46809324340158054
121.76951754592659,31.05195941444212,0.6680096507460589,0.30128907105774877,0.05144694533762058,1.0,0.46787997068327236
121.54673876759978,31.230075405732247,0.5020964606123071,0.4916019046142113,0.09485530546623794,1.0,0.46729021672243387
121.53554584828032,31.275055907450238,0.5122391136305076,0.4110768813026299,0.23311897106109325,0.9230769230769231,0.467150196362903
121.39948523542661,31.24636917777973,0.5778735564873159,0.3447511434579169,0.15434083601286175,1.0,0.4654429328348738
121.2037832369152,31.04532238009395,0.5039703918858776,0.4928180430137981,0.11816720257234727,0.9230769230769231,0.46537470248065227
121.42153067095792,31.183492516249398,0.4840832962451102,0.40814415409882804,0.24437299035369775,1.0,0.46495116279843207
121.43172425989212,31.201659909851273,0.4840832962451102,0.49985566950901744,0.22106109324758844,0.7692307692307692,0.46472531492334396
121.4221288895745,31.14741428185212,0.4840832962451102,0.5361327459551605,0.04742765273311897,1.0,0.46395867283121606
121.45708625114294,30.931318873818704,0.5961678105455482,0.41320280052462643,0.0040192926045016075,1.0,0.46323182289650755
121.36907612285994,31.182838369397235,0.3240027172003467,0.6392838354846139,0.20819935691318328,1.0,0.46302610890815954
121.40070028946762,31.1742139742522,0.4840832962451102,0.530530816999382,0.04662379421221865,1.0,0.46211732244030246
121.42033100077799,31.25564834644021,0.5778735564873159,0.3504075921954685,0.12540192926045016,1.0,0.4613520861056569
121.51425957768127,31.29285433357366,0.5122391136305076,0.4643419788188782,0.20096463022508038,0.7692307692307692,0.4613142420659595
121.44073575763196,31.291982704060988,0.697453795882036,0.2575297411215593,0.0635048231511254,0.9230769230769231,0.4612490976271996
121.42182991479591,31.16545342564317,0.4840832962451102,0.4897249811798874,0.09887459807073955,1.0,0.46032573246615816
121.42108130025179,31.210551052394965,0.4417558736033356,0.3807779843528279,0.34485530546623794,1.0,0.4599068058404302
121.40968072942916,31.26453823400476,0.5778735564873159,0.40093718923322447,0.03858520900321544,1.0,0.45914762116553676
121.34636741626028,31.281781187384944,0.5778735564873159,0.3451430027686273,0.1189710610932476,1.0,0.4584865356441641
121.4201807383998,31.264667765297972,0.5778735564873159,0.3680538803952136,0.08118971061093247,1.0,0.4578035288356769
121.41103962491623,31.18336339610169,0.4840832962451102,0.4655581552550369,0.11816720257234727,1.0,0.45693420558902464
121.10701003275284,31.170229191588604,0.7998875641235857,0.11876845453089563,0.00482315112540193,1.0,0.45655019223378346
121.47398690199788,31.184125296854788,0.43772692136515895,0.6029057766822027,0.002411575562700965,1.0,0.45644481666326464
121.44251296454769,31.183748192575283,0.4840832962451102,0.3982025182248622,0.21463022508038584,1.0,0.4560201189815799
121.3462099585838,31.290800239715985,0.5778735564873159,0.37988020156419516,0.05064308681672026,1.0,0.4552421004275289
121.51595306102381,31.18461613605079,0.5020964606123071,0.4810278240486265,0.04662379421221865,1.0,0.45447169030195456
121.42048119562624,31.24662891426214,0.5778735564873159,0.29448529292102155,0.16720257234726688,1.0,0.45293552494068623
121.36737066772208,31.282049869915568,0.5778735564873159,0.39865200383791777,0.008842443729903537,1.0,0.45251351249228244
121.60919201759256,31.26685270008557,0.43772692136515895,0.5527749613886614,0.05787781350482315,1.0,0.4524988196636266
121.42078138283941,31.22859000995473,0.3847649387458715,0.4282853624468379,0.42604501607717044,0.8461538461538461,0.45221597206321873
121.53470843839546,31.32917496069399,0.5122391136305076,0.43885365199060417,0.07717041800643087,1.0,0.4519858246506705
121.49382594561355,31.256530746504826,0.48661310346443043,0.4625978125921353,0.09163987138263666,1.0,0.4517525594399401
121.53693652210552,31.18485642681399,0.5020964606123071,0.49124990494103316,0.016881028938906754,1.0,0.4515897615150142
121.5040408605102,31.274692909154076,0.5122391136305076,0.371611304225801,0.1752411575562701,1.0,0.4514272682311974
121.43053148313881,31.273815890178625,0.495865639127685,0.4758287285359946,0.05144694533762058,1.0,0.4513842632793965
121.53526696251268,31.293095644830643,0.5122391136305076,0.44984417823136774,0.09485530546623794,0.9230769230769231,0.45112765232255325
121.55723563050906,31.23019362265691,0.5020964606123071,0.4325118815259891,0.10209003215434084,1.0,0.4510101551335878
121.45123896387062,31.29210979766342,0.697453795882036,0.2317336478429007,0.01045016077170418,1.0,0.45059164486002545
121.5257452284638,31.22983640275211,0.43772692136515895,0.4745822293870067,0.16318327974276528,1.0,0.4501020933107186
121.35827397601913,31.20074345679399,0.4417558736033356,0.5661282726580498,0.017684887459807074,1.0,0.45007780873071057
121.74856127450948,31.051757817960887,0.5485933803377762,0.4119013743752401,0.03376205787781351,1.0,0.44976017602324525
121.37941319607441,31.191990248896346,0.3240027172003467,0.6114035258892457,0.1832797427652733,1.0,0.4496780931999671
121.4111902741262,31.174343903088328,0.4840832962451102,0.4085056646728965,0.24035369774919615,0.8461538461538461,0.4488711420651369
121.38883417126291,31.255257318584714,0.5778735564873159,0.36164729543061647,0.04180064308681672,1.0,0.4480037398414747
121.43142646777244,31.219698984765802,0.4840832962451102,0.35036048669835335,0.27491961414790994,0.9230769230769231,0.4460330796448244
121.4433979782646,31.129630219222783,0.4840832962451102,0.49377535925099125,0.01607717041800643,1.0,0.4449813603569428
121.43157539730726,31.210679453958445,0.4840832962451102,0.4198436483892868,0.1607717041800643,0.9230769230769231,0.44404844615853534
121.39918078846321,31.264407845360488,0.5778735564873159,0.3532161006331232,0.03456591639871383,1.0,0.44402743606460604
121.40054864663901,31.18323342132315,0.4840832962451102,0.47495198546566947,0.03778135048231511,1.0,0.44367518423420804
121.43202178431727,31.183620781746985,0.4840832962451102,0.41664588584580003,0.12459807073954984,1.0,0.4435466983996941
121.4013061792074,31.138136052836682,0.4840832962451102,0.4032088396115951,0.14469453376205788,1.0,0.44353487713393425
121.35796225172164,31.218781883867067,0.4417558736033356,0.4763872574610176,0.11816720257234727,1.0,0.443251967194109
121.38837419859422,31.28231512093704,0.5778735564873159,0.359218338359013,0.016881028938906754,1.0,0.44229112989041164
121.39994139294579,31.219311076402544,0.4417558736033356,0.4764681147973611,0.11254019292604502,1.0,0.44215082246575155
121.44221742885885,31.201787410777612,0.4840832962451102,0.39054201955719725,0.1567524115755627,1.0,0.4421464066803158
121.38944650404385,31.21918006194928,0.4417558736033356,0.49729747405532476,0.07958199356913183,1.0,0.4418079903717581
121.421231157849,31.201531553651513,0.4840832962451102,0.41488660763681057,0.1937299035369775,0.8461538461538461,0.4414606661118674
121.49296531118246,31.310648929919296,0.5122391136305076,0.4051310506709449,0.07395498392282958,1.0,0.4412259574380525
121.51440105047804,31.28383455663041,0.5122391136305076,0.4096620240239365,0.0635048231511254,1.0,0.44049521728960905
121.57782402288656,31.25748777139659,0.43772692136515895,0.4562494312178831,0.13906752411575563,1.0,0.43977910273457965
121.40998318155084,31.24649947439402,0.5778735564873159,0.3263957634386007,0.05144694533762058,1.0,0.43935754069403066
121.50418320454209,31.265673148708558,0.4526012508491251,0.41386379955135766,0.17041800643086816,1.0,0.439283241491231
121.3780267900857,31.273163716915676,0.5778735564873159,0.347757821460505,0.016881028938906754,1.0,0.43885297482085917
121.49310891146929,31.30162926586116,0.5122391136305076,0.40862063855384295,0.05305466237942122,1.0,0.43809276949424014
121.11749793955215,31.170383033289852,0.7530158581434025,0.11498827289701645,0.008842443729903537,1.0,0.43747131387244675
121.44192162726374,31.219826575823635,0.4840832962451102,0.3711579109944896,0.5080385852090032,0.3076923076923077,0.4373576396074224
121.53624196676874,31.229956332424702,0.43772692136515895,0.5373063418899142,0.04340836012861737,0.9230769230769231,0.43727203544645366
121.52518446974344,31.265915919724613,0.47658757115082806,0.41695366638077963,0.10771704180064309,1.0,0.4372645367346938
121.58697837949131,31.347804039463394,0.43772692136515895,0.5351457978232392,0.008038585209003215,1.0,0.437242224934836
121.41179219385424,31.138265797988282,0.4840832962451102,0.448154517114834,0.08279742765273312,0.9230769230769231,0.43694685147073326
121.49496985312977,31.184372426015855,0.43772692136515895,0.5156822719227079,0.03456591639871383,1.0,0.4367086334026187
121.4105872705935,31.21042179527511,0.4417558736033356,0.4113798299694883,0.17926045016077172,1.0,0.43596838846433505
121.77999576024747,31.052058936659364,0.5899135649200066,0.3434238669890074,0.022508038585209004,0.9230769230769231,0.43580188608943893
121.51383477761108,31.31991358485952,0.5122391136305076,0.3876863101221509,0.07154340836012862,1.0,0.43551022016087404
121.48447834524515,31.184249288816904,0.43772692136515895,0.47755693090112805,0.08440514469453377,1.0,0.4352388767553087
121.52476323852318,31.2929754184347,0.5122391136305076,0.39181258495203336,0.06189710610932476,1.0,0.43481884215967803
121.3993330461579,31.255388518238803,0.5778735564873159,0.30021783776291666,0.06752411575562701,1.0,0.4347195970749268
121.53498782595038,31.31113532925149,0.5122391136305076,0.37879620246475265,0.07958199356913183,1.0,0.43445090490545524
121.50546142520494,31.18449470843324,0.43772692136515895,0.5153215293053451,0.023311897106109324,1.0,0.434349606758889
121.52504412244284,31.274935765871852,0.5122391136305076,0.3825304379458677,0.07315112540192927,1.0,0.4342850019163492
121.53484816355936,31.32015515159621,0.5122391136305076,0.3928711405966429,0.053858520900321546,1.0,0.4335286918112602
121.5244821020129,31.31101501800641,0.5122391136305076,0.3942057832086729,0.05064308681672026,1.0,0.4332859977781489
121.52602522988212,31.211796564868703,0.5020964606123071,0.3750338050154316,0.09887459807073955,1.0,0.4331236453637002
121.37771793742252,31.29120211847223,0.5778735564873159,0.32737050199708256,0.007234726688102894,1.0,0.43080751853167165
121.37910559047332,31.210028890771003,0.4417558736033356,0.43369007878167043,0.1197749196141479,1.0,0.430764356998665
121.44206956131264,31.210806999946342,0.4840832962451102,0.2939476243991885,0.2829581993569132,0.9230769230769231,0.4307169379968756
121.36923074638321,31.173819061965226,0.3240027172003467,0.4222805274434627,0.37138263665594856,1.0,0.4305617724443672
121.60932431750273,31.257832510057945,0.48000749572509427,0.4150433092704697,0.06430868167202572,1.0,0.4293777274055838
121.503755980436,31.292732390265623,0.5122391136305076,0.337495742086627,0.11495176848874598,1.0,0.42913472177594036
121.42197943580445,31.15643386039453,0.4840832962451102,0.38680485441552875,0.09646302250803858,1.0,0.4289673793243104
121.40983198947895,31.25551886086379,0.5778735564873159,0.2887886000894124,0.05305466237942122,1.0,0.4283969350976343
121.58670851681484,31.365843980518456,0.43772692136515895,0.5075538331168534,0.0,1.0,0.42735691848111956
121.42093137525744,31.21957053783019,0.4417558736033356,0.39320818144906056,0.2387459807073955,0.8461538461538461,0.4270293846329162
121.5354064367335,31.28407578275921,0.5122391136305076,0.35653413580554877,0.0747588424437299,1.0,0.4268076546826136
121.48245984273063,31.310525182500488,0.5122391136305076,0.3579181403311718,0.07234726688102894,1.0,0.42674054092776037
121.40100337059894,31.15617504016593,0.4840832962451102,0.3989592584029594,0.0635048231511254,1.0,0.42602206064915704
121.52630497960348,31.193756674079093,0.5020964606123071,0.40734336602220755,0.012861736334405145,1.0,0.4256139413184662
121.61011686908866,31.203711093259574,0.36534632592349675,0.5393590131521342,0.08681672025723473,1.0,0.425309578366486
121.49353932531216,31.27457019405102,0.5122391136305076,0.2989500470679971,0.15192926045016078,1.0,0.4249665116626343
121.58711321992226,31.33878404911197,0.4033402824951395,0.507464532521332,0.05466237942122187,1.0,0.4245079486386998
121.51510746138962,31.23873547316052,0.43772692136515895,0.46292273223940883,0.12861736334405144,0.8461538461538461,0.4243064455020812
121.50347084417965,31.310771818322124,0.5122391136305076,0.2747097688185916,0.1832797427652733,1.0,0.4239645246508351
121.39005773657276,31.183102591933174,0.4840832962451102,0.3762339451845903,0.0860128617363344,1.0,0.4237060744006881
121.54687680743365,31.221055408992306,0.5020964606123071,0.40280779163988295,0.00964630225080386,1.0,0.4236101821870485
121.37787239845612,31.282182924374908,0.5778735564873159,0.27857197598619327,0.04340836012861737,1.0,0.4234026874165078
121.36721520777992,31.29106901706006,0.5778735564873159,0.30493251051985504,0.001607717041800643,1.0,0.422950719159243
121.41164181543584,31.14728534421545,0.4840832962451102,0.41593311670650507,0.022508038585209004,1.0,0.42291486122703736
121.41088890794191,31.19238287580555,0.4840832962451102,0.35201729571501056,0.11816720257234727,1.0,0.42287194772701675
121.58818976474942,31.266623650833093,0.43772692136515895,0.45909892305253597,0.04983922829581994,1.0,0.42278829112098837
121.515530546379,31.21167586416077,0.43772692136515895,0.40759738016007263,0.1270096463022508,1.0,0.42277191185453555
121.52405992320408,31.338074317964374,0.5122391136305076,0.3849152103480179,0.01045016077170418,1.0,0.42246024071094923
121.45271066430212,31.20191405641149,0.4812021269119955,0.32260218498488136,0.16559485530546625,1.0,0.42238047732135586
121.34746764056645,31.218647446331634,0.4417558736033356,0.4434601161360572,0.06028938906752412,1.0,0.4217982620956562
121.44266063274254,31.17472856354652,0.4840832962451102,0.38289189383849725,0.10369774919614148,0.9230769230769231,0.42154812879651393
121.55737267413132,31.221173584164163,0.4584104377971938,0.4562375001824184,0.006430868167202572,1.0,0.42152159880704354
