_id,城市,排名,攻略提到数量,景点名称,点评数量,简介,纬度,经度,英文名,评分,驴友到达比例
5d43c0ce51eceec5c3080370,北京,,0,中国馆（北京世界园艺博览会）,2,追华夏园艺历史长河，观九州园艺辉煌杰作，赏山水林田湖草律动生机,40.447069,115.95689,,100,0.0
5d43c0ce51eceec5c3080371,北京,62.0,23,杨梅竹斜街,45,,39.901966095,116.3985984227,,98,0.0
5d43c0ce51eceec5c3080372,北京,147.0,1,北京欢乐水魔方,299,科技与时尚并存的水上乐园，清凉一夏的好去处。,39.88854,116.255865,,80,0.0
5d43c0ce51eceec5c3080373,北京,51.0,31,帽儿胡同,147,北京城十大胡同之一，保留着老北京四合院以及昔日贵族的宅邸。,39.943108,116.402564,Mao’erHutong,86,0.01
5d43c0ce51eceec5c3080374,北京,57.0,30,东交民巷,177,北京最长的胡同，众多的使馆建筑群坐落于此，充满了西洋风情。,39.90838,116.422932,DongjiaominLane,86,0.01
5d43c0ce51eceec5c3080375,北京,29.0,4,富国海底世界,364,这是国内目前最大人工“海底世界”之一，生物种类丰富，还有精彩表演。,39.933996,116.453669,,84,0.0
5d43c0ce51eceec5c3080376,北京,61.0,26,北锣鼓巷,131,躲开南锣鼓巷熙攘的人群，在北锣鼓巷悠闲享受慢时光。,39.952574,116.409147,,94,0.0
5d43c0ce51eceec5c3080377,北京,5.0,12,密云水库,82,是亚洲最大的人工湖，湖鱼鲜美异常。,40.505444,116.931096,,94,0.0
5d43c0ce51eceec5c3080378,北京,,0,北京宋庆龄儿童科学技术馆,1,,39.9182337084,116.325170853,SongQingLingErTongKeXueJiShuGuan,0,0.0
5d43c0ce51eceec5c3080379,北京,36.0,0,长城脚下的公社,69,,40.346554,116.061729,,0,0.0
5d43c0ce51eceec5c308037a,北京,4.0,5,云峰山,51,庙宇与森林呼应协调的景观，在北京地区甚为少见，这正是云峰灵境之妙处。,40.593058,116.956189,,98,0.0
5d43c0ce51eceec5c308037b,北京,70.0,19,卢沟桥,299,数一数桥上姿态各异的石狮子，中秋之夜来赏著名的“卢沟晓月”。,39.855993,116.226298,MarcoPoloBridge,92,0.0
5d43c0ce51eceec5c308037c,北京,161.0,5,观复博物馆,171,值得一逛的私人博物馆，常年举办各类展览。,40.013267,116.540754,,96,0.0
5d43c0ce51eceec5c308037d,北京,3.0,4,日月岛广场,57,,40.657806,117.279767,,100,0.0
5d43c0ce51eceec5c308037e,北京,6.0,10,永顺染坊,113,,40.654341,117.27846,YongshunDyeingWorkshop,86,0.0
5d43c0ce51eceec5c308037f,北京,16.0,48,居庸关长城,657,和“天下第一雄关”匾额合影，欣赏京城八景之一“居庸叠翠”。,40.297394,116.078214,JuyongPassofGreatWallofChina,90,0.01
5d43c0ce51eceec5c3080381,北京,233.0,11,鸦儿胡同,53,,39.9473953247,116.396592768,,0,0.0
5d43c0ce51eceec5c3080382,北京,2170.0,0,京西草原,6,,40.4125518799,115.8908855204,,0,0.0
5d43c0ce51eceec5c3080383,北京,834.0,1,观蓝谷薰衣草观光园,1,观蓝谷薰衣草观光园位于怀柔区雁栖镇西栅子村，建于2006年，气候条件宜人，环境优美，是夏季度假的好去处。园区内从德国引种的近百亩薰衣草，生长态势良好。整个园区分为五个功能不同的区域，是集种植、采摘、生活、体验、农业观光为一体的生态型…,40.478029,116.539852,,80,0.0
5d43c0ce51eceec5c3080384,北京,105.0,36,太和殿,186,是紫禁城里的“金銮殿”，中国现存规格最高的宫殿，三大殿之首。,39.923657,116.403432,,88,0.0
5d43c0ce51eceec5c3080385,北京,9.0,23,好汉坡,11,在八达岭长城一带，好汉坡是一段陡坡，顶峰海拔868米，上有“不到长城非好汉”石碑，取自毛主席诗句。,40.3634637951,116.0248361451,,96,0.0
5d43c0ce51eceec5c3080386,北京,5.0,381,恭王府,2694,曾经和珅的宅邸，也是如今保存完整的王府。,39.943519,116.392513,PrinceGong’sMansion,90,0.28
5d43c0ce51eceec5c3080380,北京,,0,松美术馆,11,,40.02974,116.593952,,100,0.0
5d43c0ce51eceec5c3080387,北京,196.0,11,灵山,98,,40.045922,115.508617,,88,0.0
5d43c0ce51eceec5c3080388,北京,11.0,51,中国科学技术馆,693,有适合小朋友的科学乐园，还有全世界最大的球幕影院。,40.012333,116.404938,ChinaScienceandTechnologyMuseum,92,0.04
5d43c0ce51eceec5c3080389,北京,38.0,2,云梦仙境自然风景区,24,,40.625502,116.701279,,60,0.0
5d43c0ce51eceec5c308038b,北京,490.0,46,中山公园,501,春天赏郁金香，秋季看银杏，园内还有明清皇帝用来祭祀的社稷坛。,39.916729,116.400516,,82,0.01
5d43c0ce51eceec5c308038c,北京,303.0,4,爱琴海薰衣草庄园,34,,39.5831794739,115.7252466103,,98,0.0
5d43c0ce51eceec5c308038e,北京,,0,儿童未来主题乐园,0,,39.8541,116.531,,0,0.0
5d43c0ce51eceec5c308038f,北京,555.0,1,后圆恩寺胡同,1,后圆恩寺胡同，在清代属镶黄旗，乾隆时称为后圆恩寺胡同，因胡同在圆恩寺背后而得名。,39.944803,116.409545,,80,0.0
5d43c0ce51eceec5c3080393,北京,,0,PageOneTaikooLi,0,城市文化内涵分之一,39.937393,116.462204,,0,0.0
5d43c0ce51eceec5c3080394,北京,6.0,530,天坛,4088,明清时期皇帝祭天之处，建筑精巧奇特，还可以参观祭天仪式表演。,39.889918,116.419289,TempleofHeaven,90,0.36
5d43c0ce51eceec5c3080395,北京,398.0,6,孔庙和国子监博物馆,170,古代的最高等学府，来此探幽访古，祈求考学顺利。,39.953111,116.420343,,90,0.0
5d43c0ce51eceec5c3080396,北京,8.0,8,玉渡山景区,153,北京地区一块鲜为人知的处女地，现代人回归大自然最好的选择。,40.534769,115.906999,YuduMountainNaturalScenicArea,94,0.0
5d43c0ce51eceec5c308038a,北京,66.0,291,正阳门,351,北京城内唯一保存较完整的老城门，可以从这儿走向前门大街。,39.906823,116.404389,,86,0.0
5d43c0ce51eceec5c3080397,北京,1.0,46,古北水镇,1861,京郊少见的北方水镇，建筑古韵十足，泡温泉、登长城。,40.659858,117.283452,GubeiWaterTown,92,0.01
5d43c0ce51eceec5c3080398,北京,14.0,536,鸟巢,2709,08年北京奥运会的标志建筑，是北京的新地标。,39.999285,116.402845,Bird'sNest(NationalStadium),90,0.34
5d43c0cf51eceec5c308039a,北京,144.0,77,午门,354,紫禁城的正门，也是皇城最大的宫门，现在被辟为重要展厅。,39.920105,116.403705,,88,0.0
5d43c0cf51eceec5c308039b,北京,9.0,269,798艺术区,1212,厂房改造的艺术中心，雕塑、画廊、特色店铺等文艺范十足。,39.991061,116.501104,798ArtZone,88,0.14
5d43c0cf51eceec5c308039c,北京,403.0,4,紫谷伊甸园,87,景色很美的花园，鲜花盛开的时候景色美不胜收。,39.816103,116.266211,,94,0.0
5d43c0cf51eceec5c308039d,北京,42.0,1,南宫温泉水世界,108,,39.812426,116.159343,,60,0.0
5d43c0cf51eceec5c308039e,北京,2360.0,4,百花深处,22,,39.9436378479,116.3799725335,,0,0.0
5d43c0cf51eceec5c308039f,北京,230.0,10,石花洞,302,观赏形态各异的石花，洞内景观瑰丽奇幻，是京郊周末出游的好地方。,39.801789,115.952749,,84,0.0
5d43c0cf51eceec5c30803a0,北京,241.0,11,灵境胡同,39,位于西城区东南部的灵境胡同是北京最宽的胡同。,39.921076796,116.3881042228,,88,0.0
5d43c0cf51eceec5c30803a1,北京,3333.0,5,北京西山国家森林公园,222,满目金沙碧树，在森林公园里深度洗肺。,39.97863,116.210366,,88,0.0
5d43c0cf51eceec5c30803a2,北京,909.0,0,草原天路—兴和园,8,,39.8913736793,116.3084504688,,0,0.0
5d43c0cf51eceec5c30803a3,北京,,0,儿童水上主题乐园,0,,40.0818,116.326,,0,0.0
5d43c0cf51eceec5c30803a4,北京,3.0,41,北京欢乐谷,2179,市内最大游乐园，可以尽享刺激体验，还有众多节日活动，热闹非凡！,39.87419,116.500631,HappyValley,90,0.02
5d43c0cf51eceec5c30803a5,北京,,0,时光园（北京世界园艺博览会）,1,为世人带来一场时光之旅。,40.442751,115.95675,,100,0.0
5d43c0ce51eceec5c3080390,北京,39.0,5,梅兰芳大剧院,71,现代化的传统曲艺表演剧场，京剧迷们一定要到这里听一出梅派经典。,39.937598,116.36363,,100,0.0
5d43c0cf51eceec5c30803a6,北京,110.0,7,白河峡谷,36,,40.689976,116.25331,,86,0.0
5d43c0cf51eceec5c30803a7,北京,55.0,495,天安门城楼,1316,登上城楼，俯瞰长安街和天安门广场。,39.915407,116.403865,,92,0.15
5d43c0cf51eceec5c30803a8,北京,,0,中国油画院,5,,39.906079,116.549795,,80,0.0
5d43c0ce51eceec5c3080391,北京,618.0,0,北京野生动物园猛兽体验区,0,,39.499562,116.343768,,0,0.0
5d43c0cf51eceec5c30803a9,北京,2.0,2,京东大溶洞,90,溶洞四季所见所闻所感迥然不同，又各得佳妙。,40.222772,117.262422,,48,0.0
5d43c0cf51eceec5c30803aa,北京,25.0,368,北京大学,1445,中国的最高学府之一，校园是古代的皇家园林，优雅庄重。,39.998804,116.317489,PekingUniversity,90,0.29
5d43c0cf51eceec5c30803ab,北京,2.0,10,龙庆峡,528,京郊夏季休闲避暑的胜地，每年冬季的冰灯展也非常壮观。,40.557947,116.008259,,84,0.0
5d43c0ce51eceec5c3080392,北京,8.0,470,圆明园,3930,"古老中国最深的一道伤疤，通过断壁残垣寻找当年帝国的辉煌掠影。
​​​​​​​",40.016191,116.309736,OldSummerPalace,88,0.32
5d43c0cf51eceec5c30803ac,北京,272.0,3,五塔寺,30,,39.9496281405,116.3368996344,,100,0.0
5d43c0cf51eceec5c30803ad,北京,40.0,22,中南海,114,,39.914008,116.392398,,84,0.01
5d43c0cf51eceec5c30803ae,北京,188.0,3,北京喇叭沟原始森林公园,172,北京保存最好的原始森林，春天看杜鹃花，秋天赏红叶。,40.965862,116.496258,LabagoumenNationalForestPark,96,0.0
5d43c0cf51eceec5c30803af,北京,,0,太空舱,0,,40.1851,116.806,,0,0.0
5d43c0ce51eceec5c308038d,北京,50.0,13,中国电影博物馆,135,参观关于电影的古老道具，了解中国电影发展史，还能欣赏电影。,40.002594,116.527504,,88,0.01
5d43c0cf51eceec5c30803b0,北京,79.0,3,水立方嬉水乐园,339,夏天的避暑乐园，20多条不同的滑道让你完美体验水上乐趣。,39.999262,116.396835,,96,0.0
5d43c0cf51eceec5c30803b1,北京,563.0,2,中国铁道博物馆正阳门馆,178,收藏和展出60余台珍贵的文物机车和车辆，其规模之大居国内首位。,39.906262,116.406723,,80,0.0
5d43c0cf51eceec5c30803b2,北京,3.0,5,灵水村,71,《爸爸去哪儿》取景地，找一找林志颖和KIMI住过的蜘蛛房。,40.009517,115.74428,,74,0.0
5d43c0cf51eceec5c30803b3,北京,19.0,312,北海公园,2235,“让我们荡起双桨”中歌唱的地方，白塔树木湖水相依，静谧优美。,39.934139,116.394997,Beihaipark,88,0.23
5d43c0cf51eceec5c30803b4,北京,13.0,8,德云社三里屯剧场,74,郭德纲创办的相声社，人气相当火爆。,39.938659,116.458846,,96,0.01
5d43c0cf51eceec5c30803b5,北京,157.0,26,潭柘寺,596,千年古刹、珍稀古木、著名古迹齐聚，是京城附近的拜佛胜地。,39.911228,116.037626,TanzheTemple,90,0.0
5d43c0cf51eceec5c30803b6,北京,28.0,45,北京自然博物馆,448,能够看到很多已经灭绝动植物的化石，逼真的恐龙模型，还有免费的4D电影。,39.889596,116.406249,,90,0.02
5d43c0cf51eceec5c30803b7,北京,114.0,5,十渡拒马乐园,58,,39.644157,115.606461,,88,0.03
5d43c0cf51eceec5c30803b8,北京,171.0,2,中国动物博物馆,62,,40.0087623596,116.3880383184,,66,0.0
5d43c0cf51eceec5c30803b9,北京,1193.0,1,奥林匹克塔,54,,40.014245,116.400656,,80,0.0
5d43c0cf51eceec5c30803ba,北京,762.0,22,坤宁宫,32,,39.927103,116.403248,,100,0.0
5d43c0cf51eceec5c30803bb,北京,5.0,51,什刹海酒吧街,407,北京最有文艺气息的酒吧聚集地，在临“海”或胡同内的酒吧里喝酒聊天，情调十足。,39.942645,116.397122,,90,0.0
5d43c0cf51eceec5c30803bc,北京,83.0,29,宋庆龄故居,242,漫步在古色古香的庭院式建筑中，参观居所与陈设。,39.951737,116.389564,,86,0.01
5d43c0cf51eceec5c30803bd,北京,75.0,131,香山公园,1531,漫山红叶驰名中外，来此感受京城最美秋色。,39.995693,116.194051,FragrantHillsPark,86,0.04
5d43c0cf51eceec5c30803be,北京,,0,北京乐高探索中心,6,在乐高4D体验区中，与乐高英雄一同探索奇妙的魔幻世界。,39.9308128645,116.6092025502,,0,0.0
5d43c0cf51eceec5c30803bf,北京,17.0,251,雍和宫,1287,乾隆皇帝的出生地，北京最大的藏传黄教寺院，香火极旺。,39.954012,116.423686,TheLamaTemple,88,0.17
5d43c0cf51eceec5c30803c0,北京,301.0,1,鸟巢3D美术馆,60,,39.998157,116.404634,,80,0.0
5d43c0cf51eceec5c30803c1,北京,,0,德云社广德楼戏园(前门店),1,,39.902,116.401,,0,0.0
5d43c0cf51eceec5c30803c2,北京,101.0,106,孔庙,344,参观元代建筑和历代石碑、古迹，观赏传统乐舞表演《大成礼乐》。,39.95317,116.421033,,86,0.07
5d43c0cf51eceec5c30803c3,北京,8.0,23,老舍茶馆,277,北京著名茶馆，不仅可以吃饭喝茶，还可以观看传统曲艺表演。,39.905969,116.399592,LaoSheTeahouse,90,0.02
5d43c0cf51eceec5c3080399,北京,69.0,3,潘家园,298,全国最大的旧货市场，经常能淘到不少有意思的东西。,39.881173,116.465,,60,0.0
5d43c0cf51eceec5c30803c4,北京,865.0,5,圣莲山景区,77,,39.840143,115.728132,,88,0.0
5d43c0cf51eceec5c30803c5,北京,13.0,2,清凉谷风景区,112,在茂密树木和溪流瀑布间登山漫步，夏日体验众多的水上娱乐项目。,40.638715,116.759349,,84,0.0
5d43c0cf51eceec5c30803c6,北京,312.0,9,百花山自然保护区,110,徒步爬山，亲近大自然，登上山顶欣赏野花覆盖的高山草甸。,39.843643,115.587855,,92,0.0
5d43c0cf51eceec5c30803c7,北京,248.0,6,国家图书馆,296,中国最气派的书房，内部空间宏大，各类书籍馆藏丰富。,39.948878,116.330015,,100,0.0
5d43c0cf51eceec5c30803c8,北京,87.0,65,鼓楼,372,鼓楼是明清两代向全城击鼓报时之处。,39.947092,116.40225,DrumTower,86,0.04
5d43c0cf51eceec5c30803c9,北京,336.0,3,挑战与未来,0,“挑战与未来”展厅位于主展厅四层，包括A、B两个展厅，主要展示人类面临的重大问题与挑战，展示科技创新对可持续发展的贡献，展示人类对未来生活的畅想。,40.012339,116.404928,,0,0.0
5d43c0cf51eceec5c30803ca,北京,41.0,8,八大胡同,85,旧时烟花柳巷的代名词，清朝中后期到解放前北京的“红灯区”。,39.898882,116.399709,EightGreatHutongs,90,0.0
5d43c0cf51eceec5c30803cb,北京,,0,全民畅读书店,0,是书吧也是小剧场,39.928694,116.190095,,0,0.0
5d43c0cf51eceec5c30803cc,北京,2604.0,15,地坛,422,明清皇帝祭祀土地的场所，秋天可以来赏杏拍照。,39.959692,116.419984,TempleoftheEarth,94,0.0
5d43c0cf51eceec5c30803cd,北京,3387.0,4,百里山水画廊,101,北京自驾游的首选之地，四季景色变幻，沿途风光如画。,40.666787,116.256924,BailiLandscapeGalleryScenicSpot,98,0.0
5d43c0cf51eceec5c30803ce,北京,7.0,5,幽谷神潭,64,亲水避暑的好去处，神探飞瀑不可错过。,40.53688,116.679803,,80,0.0
5d43c0cf51eceec5c30803cf,北京,119.0,5,中国古动物馆,140,,39.943187,116.340639,,96,0.0
5d43c0cf51eceec5c30803d1,北京,85.0,26,北京植物园,690,一年四季都可以赏花观叶，还可以在自然中踏青游山、探访古迹。,40.008872,116.216152,BeijingBotanicalGarden,90,0.0
5d43c0cf51eceec5c30803d0,北京,2286.0,0,北京时代美术馆,28,,39.917088,116.285493,,0,0.0
5d43c0cf51eceec5c30803d2,北京,44.0,151,人民大会堂,545,全国人民代表大会会址，建筑恢宏壮观，内部灯火辉煌。,39.911383,116.400243,TheGreatHallofthePeople,86,0.11
5d43c0cf51eceec5c30803d3,北京,429.0,2,荣禄故居,22,,39.9456329346,116.4136367439,,0,0.0
5d43c0cf51eceec5c30803d4,北京,799.0,8,十渡孤山寨,165,,39.642975,115.634946,,90,0.0
5d43c0cf51eceec5c30803d5,北京,27.0,477,景山公园,1844,崇祯皇帝自缢处，现在则是俯瞰、拍摄故宫全景的最佳地点。,39.932136,116.402966,JingshanPark,90,0.26
5d43c0cf51eceec5c30803d6,北京,22.0,0,京杭大运河,53,,39.911309,116.695847,,100,0.0
5d43c0cf51eceec5c30803d7,北京,605.0,5,养心殿,103,,39.9260025024,116.4020003763,,100,0.0
5d43c0cf51eceec5c30803d8,北京,,0,海南园(北京世界园艺博览会),1,带领世人领略椰岛海韵。,40.445833,115.964095,,100,0.0
5d43c0cf51eceec5c30803d9,北京,,0,蹦极跳,0,,40.5571,116.0,,0,0.0
5d43c0cf51eceec5c30803da,北京,,0,植物馆（北京世界园艺博览会）,3,建筑设计理念为“升起的地平”，建筑表面机理以植物根系为灵感。,40.444258,115.949952,,100,0.0
5d43c0cf51eceec5c30803db,北京,281.0,15,钓鱼台银杏大道,201,北京秋日赏杏地标，深秋霜重，满地落黄，摄影师必打卡的地方。,39.919889,116.340873,,90,0.0
5d43c0cf51eceec5c30803dc,北京,,0,亲子游乐园,0,,40.1522,116.302,,0,0.0
5d43c0cf51eceec5c30803dd,北京,3.0,4,野鸭湖国家湿地公园,221,湿地、芦苇荡景致清新，还可以带小朋友来喂野鸭。,40.416868,115.864068,BeijingWildDuckLakeNationalWetlandPark,82,0.0
5d43c0cf51eceec5c30803de,北京,,0,天坛公园TempleofHeaven,14,,39.8943375785,116.4121891536,,90,0.0
5d43c0cf51eceec5c30803df,北京,45.0,11,北京野生动物园,1491,开放式的动物园，坐在铁笼车里近距离给动物喂食，趣味十足。,39.502139,116.340954,BeijingWildlifePark,92,0.0
5d43c0cf51eceec5c30803e0,北京,31.0,10,石景山游乐园,386,北京最著名的老牌游乐园，有众多娱乐项目可供游玩。,39.91784,116.215231,ShijingshanAmusementPark,88,0.0
5d43c0cf51eceec5c30803e1,北京,2.0,1,密云人间花海薰衣草庄园,42,,40.579897,117.20784,,90,0.0
5d43c0cf51eceec5c30803e2,北京,,0,央视动画馆（北京世界园艺博览会）,0,观众能够充分领略到中国原创动画与园艺艺术融合绽放的魅力。,40.44542,115.95248,,0,0.0
5d43c0cf51eceec5c30803e3,北京,200.0,16,十渡风景名胜区,363,戏水漂流×高山峡谷×游乐项目，京郊周末放松休闲的绝佳胜地！,39.644148,115.606473,ShiduScenicArea,86,0.0
5d43c0cf51eceec5c30803e4,北京,362.0,1,清华大礼堂,85,,40.0093383789,116.3310213432,,0,0.0
5d43c0cf51eceec5c30803e5,北京,126.0,7,今日美术馆,61,中国第一家民营公益性美术馆，不定期会举行各种展览。,39.905643,116.474243,,88,0.0
5d43c0cf51eceec5c30803e6,北京,5.0,7,山顶教堂,74,,40.656816,117.281965,,92,0.0
5d43c0cf51eceec5c30803e7,北京,1.0,16,北京海洋馆,765,世界最大的内陆水族馆，有上千种水族动物，亲子游好去处。,39.950257,116.347445,BeijingAquarium,90,0.02
5d43c0cf51eceec5c30803e8,北京,2.0,3,东方普罗旺斯薰衣草庄园,82,华北地区最大的单体薰衣草庄园，让人沉浸在无比浪漫梦幻的世界里。,40.345672,116.626026,,80,0.0
5d43c0cf51eceec5c30803e9,北京,2370.0,4,国子监街,55,北京唯一的牌楼街，也称“成贤街”,39.9517555237,116.4186874199,,0,0.0
5d43c0cf51eceec5c30803ea,北京,15.0,195,毛主席纪念堂,808,瞻仰开国伟人的遗容，了解第一代革命家的丰功伟绩。,39.908876,116.404145,ChairmanMaoMemorialHall,88,0.18
5d43c0cf51eceec5c30803eb,北京,763.0,16,交泰殿,28,,39.926822,116.403322,,100,0.0
5d43c0cf51eceec5c30803ec,北京,,0,水上乐园,0,,40.1792,117.112,,0,0.0
5d43c0cf51eceec5c30803ed,北京,2653.0,0,荷塘月色亭,0,,40.007391,116.325975,,0,0.0
5d43c0cf51eceec5c30803ee,北京,,0,中国铁道博物馆,20,,39.8901,116.337,,60,0.0
5d43c0cf51eceec5c30803ef,北京,1.0,3,双龙峡,95,春季千亩杏花盛开，香味扑鼻，如同到了花的海洋。,39.956839,115.724143,,80,0.0
5d43c0cf51eceec5c30803f0,北京,,0,西单,318,北京最著名的商业街区，购物中心林立，是年轻人喜欢的购物休闲场所。,39.914329,116.381679,BeijingXidanCommercialStreet,80,0.0
5d43c0cf51eceec5c30803f1,北京,29.0,83,五道营胡同,254,北京最新兴的文艺小资聚集地，被称为“下一站南锣”。,39.954676,116.419857,WudaoyingAlley,86,0.02
5d43c0cf51eceec5c30803f2,北京,,1,生活体验馆（北京世界园艺博览会）,2,爱园艺、爱生活。,40.452429,115.968492,,100,0.0
5d43c0cf51eceec5c30803f3,北京,43.0,49,首都博物馆,636,这里展示了北京三千年的建城史和八百年的建都史。,39.912283,116.349192,CapitalMuseum,94,0.02
5d43c0cf51eceec5c30803f4,北京,10.0,1,乐多港奇幻乐园,119,将惊险刺激的大型游玩设备与老北京文化相结合，新颖而又极具趣味。,40.241071,116.197158,,92,0.0
5d43c0cf51eceec5c30803f5,北京,34.0,147,国子监,585,明清两朝的“教育部”，参观内设展览，了解古代科举制度。,39.953116,116.419591,TheImperialCollege,88,0.13
5d43c0cf51eceec5c30803f6,北京,98.0,11,爨底下,200,参观古色古香的明清老建筑，在古村漫步、睡火炕、吃农家菜。,40.00101,115.652516,Cuandixia,88,0.0
5d43c0cf51eceec5c30803f7,北京,803.0,3,中央美术学院美术馆,61,,39.9900398254,116.471698859,,90,0.0
5d43c0cf51eceec5c30803f8,北京,4.0,76,国家大剧院,687,参观美丽的水滴建筑、国内最大管风琴等，还能观摩美妙歌剧。,39.91123,116.396261,NationalCentreforthePerformingArts,92,0.09
5d43c0cf51eceec5c30803f9,北京,1.0,2,八达岭野生动物世界,553,亲子游推荐，园内有上百种动物，自驾游玩还能与动物近距离接触。,40.359586,116.001343,,88,0.0
5d43c0cf51eceec5c30803fa,北京,174.0,8,海坨山,58,,40.565273,115.825552,,98,0.0
5d43c0cf51eceec5c30803fb,北京,250.0,5,慈宁宫花园,3,​慈宁宫花园在慈宁宫和寿康宫南，是明清两朝太后太妃们礼佛和游憩之处，始建于明嘉靖十五年（1536年），清乾隆三十年（1765年）为满足乾隆皇帝的母亲孝圣宪皇太后礼佛、供佛的需要，对花园进行了大规模改建，遂成现制。,39.923732,116.40038,,100,0.0
5d43c0cf51eceec5c30803fc,北京,33.0,20,世界公园,640,汇集世界各地知名建筑和各国精彩表演，一天走遍全球！,39.81671,116.293772,BeijingWorldPark,88,0.01
5d43c0cf51eceec5c30803fd,北京,18.0,14,太平洋海底世界博览馆,404,近距离观赏各种美丽的海洋生物和表演，探索神奇梦幻的海底世界。,39.924905,116.312596,,82,0.0
5d43c0cf51eceec5c30803fe,北京,52.0,250,后海公园,626,什刹海的组成部分，白天胡同京味十足，夜晚酒吧霓虹闪烁。,39.948566,116.388727,,88,0.14
5d43c0cf51eceec5c30803ff,北京,98.0,0,瞳艺3D错觉艺术馆,30,,39.904437,116.425811,,100,0.0
5d43c0cf51eceec5c3080400,北京,36.0,121,王府井,1130,国际化大型商业区，北京逛街购物的老牌胜地。,39.918476,116.417729,Wangfujing,80,0.0
5d43c0cf51eceec5c3080401,北京,,0,大栅栏,724,自古著名的商业街，古老胡同中老字号云集，还有众多特色小吃。,39.901421,116.402694,,80,0.0
