_id,城市,排名,攻略提到数量,景点名称,点评数量,简介,纬度,经度,英文名,评分,驴友到达比例
5d43fd177e62ba2bae19f9fd,杭州,32.0,20,千岛湖文渊狮城度假区（水下古城）,169,水下古城文化科技主题乐园以发掘失落的千岛湖水下古城文化为主要内容，将其通过高科技手段来呈现，填补千岛湖本地旅游项目的空白，主打产品梦幻水下古城(7D效果)是揭开千岛湖失落之地—水下古城的一角，通过高科技与千岛湖核心IP相结合，是打破千岛…,29.477058,118.675691,,94,0.0
5d43fd177e62ba2bae19f9fe,杭州,8.0,39,杭州乐园,800,惊险刺激的大型主题公园，挑战悬挂过山车、激流勇进，纵情尖叫。,30.166635,120.251943,,92,0.0
5d43fd177e62ba2bae19f9ff,杭州,1.0,1,杭州浪浪浪水公园,227,,30.16608,120.251618,,94,0.0
5d43fd177e62ba2bae19fa00,杭州,64.0,11,千岛湖森林氧吧,976,来山林漫步消暑、赏瀑登高，呼吸最纯净的空气。,29.595154,119.224824,,86,0.01
5d43fd177e62ba2bae19fa01,杭州,11.0,3,浙西大峡谷,515,浙西大峡谷，位于浙江安徽接壤的临安市清凉峰国家级自然保护区区域内，有“白马岩中出，黄牛壁上耕”之誉，与长江三峡相比，自有不同诗情画意的领略。主要景点有龙井、鸬鹚潭、吊水岩、柘林瀑、剑门关、嬉水滩、社门湾、老碓溪、狮象湾、白马崖、浙…,30.24498,119.086761,WesternZhejiangGrandCanyon,86,0.0
5d43fd177e62ba2bae19fa02,杭州,21.0,91,云栖竹径,510,清幽的大竹海，电影《卧虎藏龙》的取景地，避暑消夏的好去处。,30.198814,120.100508,,92,0.03
5d43fd177e62ba2bae19fa03,杭州,,0,晓书馆,35,,30.371062,120.038817,,90,0.0
5d43fd177e62ba2bae19fa05,杭州,502.0,0,千岛湖直升机观光体验飞行,3,,29.3540132859,119.1849292075,,0,0.0
5d43fd177e62ba2bae19fa06,杭州,34.0,0,千岛湖龙门峡谷漂流,30,,29.7394294739,119.1074840755,,0,0.0
5d43fd177e62ba2bae19fa04,杭州,660.0,1,千岛湖水下古城,7,,29.598466,119.019169,,100,0.0
5d43fd177e62ba2bae19fa08,杭州,257.0,6,千岛湖东南湖区景区,365,乘船徜徉千岛湖，登上黄山尖俯瞰岛屿组成的“天下为公”图案。,29.591694,119.082879,,92,0.0
5d43fd177e62ba2bae19fa09,杭州,48.0,39,中国美术学院象山校区,144,中国美术学院象山校区位于杭州转塘镇，周围是青山绿水。新建一期工程建筑面积6.4万平方米，设有视觉艺术学院、传媒动画学院和基础教育中心三个教学单位。,30.160986,120.084357,XiangshanCentralCampusofChinaAcademyofArt,98,0.0
5d43fd177e62ba2bae19fa0a,杭州,16.0,400,苏堤,1367,领略西湖之美的好地方，漫步或骑着单车，来一次纵贯西湖之旅。,30.247761,120.145322,SuCauseway,90,0.35
5d43fd177e62ba2bae19fa07,杭州,1.0,1409,西湖,23861,杭州最美风光带，漫步苏堤、白堤，或坐手划船游湖。,30.250081,120.152316,WestLakeCulturalLandscapeofHangzhou,94,0.6
5d43fd177e62ba2bae19fa0b,杭州,24.0,2,浙西大龙湾景区,111,,30.181854,119.128445,,0,0.0
5d43fd177e62ba2bae19fa0c,杭州,28.0,40,富春江,16,素称“春江第一城”，以“奇山碧水”的旖旎风光和人文荟萃的名胜古迹闻名于世的建德，自古就有“锦峰绣岭、山水之乡”之誉，是理想的避暑胜地。,29.760222,119.659816,FuchunRiver,100,0.0
5d43fd177e62ba2bae19fa0d,杭州,2.0,205,杭州宋城景区,5889,看《宋城千古情》演出，逛仿古街市，体验宋朝市井风情。,30.176293,120.105227,,92,0.11
5d43fd177e62ba2bae19fa0e,杭州,87.0,2,佛窟探秘,0,历史上，杭州是我国东南沿海的佛教中心，南宋时期寺院林立、佛学盛行、名传海内外。仙山佛窟区内有佛窟探秘、释迦牟尼造像、卧佛、财神庙、月老祠、观音殿等，再现了“东南佛国”的奇观。,30.176126,120.102985,,0,0.0
5d43fd177e62ba2bae19fa0f,杭州,3.0,65,千岛湖景区,3477,乘船徜徉清澈辽阔的水面，登梅峰岛俯瞰千岛湖全景，风光无限。,29.602289,118.986272,ThousandIsletLake,90,0.08
5d43fd177e62ba2bae19fa10,杭州,9.0,325,西溪国家湿地公园,6694,“杭州之肾”，坐船漫游芦苇荡、寻迹《非诚勿扰》取景处。,30.274314,120.073945,xixiNaionalWelandPark,88,0.23
5d43fd177e62ba2bae19fa11,杭州,16.0,12,七里扬帆,99,船游富春山水，登岸探访沿途人文古迹，夏天还能体验葫芦峡漂流。,29.620578,119.562961,,100,0.0
5d43fd177e62ba2bae19fa12,杭州,25.0,55,浙江大学紫金港校区,175,紫金港校区位于杭州城西部塘北地块，毗邻著名而又古老的西溪风景区。该校区是现浙江大学党政机关办公所在地，并有外语学院、理学院、生命科学学院、医学院、药学院、管理学院等学院。,30.309821,120.096772,,90,0.09
5d43fd177e62ba2bae19fa13,杭州,2.0,1,富春桃源,119,在九霄碧云洞中看千姿百态的钟乳石，乘电动竹筏游岩岭湖。,30.017497,119.641802,,90,0.0
5d43fd177e62ba2bae19fa14,杭州,51.0,131,龙井山园茶文化村,67,"“茶乡第一村”，因盛产顶级西湖龙井茶而闻名于世。你也可像乾隆皇帝一样，用龙井水洗洗手，饮上一杯""色、香、味、形""俱佳的明前珍品龙井茶，感受茶文化的魅力。",30.22586,120.119737,,82,0.02
5d43fd177e62ba2bae19fa15,杭州,65.0,11,千岛湖中心湖区,635,游览千岛湖首选，乘船登岛，领略千岛湖的山水锦绣。,29.588663,119.019053,ThousandIsletLake,86,0.0
5d43fd177e62ba2bae19fa16,杭州,6.0,430,清河坊街,1211,逛人气古朴商业街，尝尝当地小吃，去胡庆余堂等老字号淘手信。,30.245791,120.175463,Qinghefang,84,0.37
5d43fd177e62ba2bae19fa17,杭州,4.0,568,灵隐寺,6971,杭州最早的名刹，活佛济公的出家地，可礼佛祈愿，观赏历代文物。,30.246558,120.108264,LingYinTemple,90,0.43
5d43fd177e62ba2bae19fa18,杭州,10.0,24,杭州烂苹果乐园,1043,坐XD虚拟过山车、看4D电影，适合小朋友的大型室内游乐场。,30.170601,120.249045,CrazyAppleland,94,0.0
5d43fd177e62ba2bae19fa19,杭州,3.0,2,大奇山国家森林公园,555,景色秀气的小山，拥有清新的瀑布溪流，适合休闲游览。,29.775555,119.72759,,94,0.0
5d43fd177e62ba2bae19fa1a,杭州,7.0,1,河桥古镇,63,,30.107629,119.247309,,86,0.0
5d43fd177e62ba2bae19fa1b,杭州,5.0,298,断桥残雪,1145,漫步桥上，回味《白蛇传》中许仙和白娘子断桥相会的桥段。,30.264551,120.158179,,88,0.29
5d43fd177e62ba2bae19fa1c,杭州,1057.0,3,虎啸峡,2,惊险刺激，让你彻底体验湿身的感觉！,29.761151,119.518191,,100,0.0
5d43fd177e62ba2bae19fa1d,杭州,7.0,288,南宋御街,771,逛古朴的商业街，寻找南宋时期古御街的痕迹。,30.249251,120.177073,SouthernSongImperialStreet,82,0.13
5d43fd177e62ba2bae19fa1e,杭州,8.0,534,雷峰塔,4487,回味白娘子传说，在塔顶俯瞰西湖和净慈寺，看绝美西湖夜景。,30.236901,120.155363,LeifengPagoda,84,0.37
5d43fd177e62ba2bae19fa1f,杭州,17.0,20,小河直街,15,小河直街历史文化街区位于杭州市北部，地处京杭大运河、小河、余杭塘河三河交汇处。,30.313023,120.142381,XiaoHeZhiJie,92,0.0
5d43fd177e62ba2bae19fa20,杭州,1.0,5,双溪漂流景区,192,杭州双溪漂流旅游景区有“江南第一漂”之称的杭州双溪漂流位于杭州市西北30公里处的径山镇，杭州双溪漂流景区范围7.5平方公里。,30.407672,119.841286,ShuangXiZhuHaiPiaoLiu,86,0.0
5d43fd177e62ba2bae19fa21,杭州,74.0,4,湘湖,498,"湘湖以风景秀丽而被誉为西湖的“姐妹湖”。是一个位于中国浙江省杭州市萧山区的湖泊，湘湖还是华夏文明的发源地之一。
这里发掘的跨湖桥文化遗址，是国家级文物保护单位，这里出土了世界上最早的独木舟，把浙江文明史前推到八千年；湘湖城山之颠的…",30.157111,120.241323,XiangHuLake,90,0.0
5d43fd177e62ba2bae19fa22,杭州,284.0,10,白塔公园,109,杭州白塔公园是西湖文化遗产的实证，是京杭大运河文化遗产的端点，还是108年前杭城第一条铁路的始发站所在。,30.205598,120.148947,BaiTaPark,86,0.0
5d43fd177e62ba2bae19fa23,杭州,602.0,0,水母广场区,0,水母广场，拥有栩栩如生水母墙，成百上千的水母在你的眼前展现它们的婀娜姿态。,30.170616,120.249045,,0,0.0
5d43fd177e62ba2bae19fa24,杭州,787.0,1,王子谷漂流,36,,29.6227653995,119.23201578,,80,0.0
5d43fd177e62ba2bae19fa25,杭州,37.0,141,岳王庙景区,825,民族英雄岳飞父子墓地，秦桧等奸臣像在墓前长跪千年，令人感慨。,30.258673,120.141115,,86,0.14
5d43fd177e62ba2bae19fa26,杭州,7807.0,3,蒋村慢生活街区,46,,30.2809925079,120.0772661612,,100,0.0
5d43fd177e62ba2bae19fa27,杭州,150.0,1,神龙川风景区,99,,30.373549,119.557078,,0,0.0
5d43fd177e62ba2bae19fa28,杭州,32.0,0,乌石滩,0,,30.2636852264,119.0820824151,,0,0.0
5d43fd177e62ba2bae19fa29,杭州,131.0,15,苏东坡纪念馆,116,,30.2348899841,120.1504967273,,84,0.0
5d43fd177e62ba2bae19fa2a,杭州,1.0,12,新叶古村,222,《爸爸去哪儿2》取景地，有众多雕刻精美的明清古建筑。,29.335689,119.34256,,88,0.0
5d43fd177e62ba2bae19fa2b,杭州,2.0,2,蜜山岛,25,,29.5243797302,119.16117128,,80,0.0
5d43fd177e62ba2bae19fa2c,杭州,31.0,11,天目山景区,291,古树参天，绿意笼罩的天然氧吧，爬山健行的理想选择。,30.335995,119.457121,,94,0.0
5d43fd177e62ba2bae19fa2d,杭州,172.0,7,杭州灵隐（飞来峰）景区,1625,观赏飞来峰中风格迥异的石刻造像，在古刹灵隐寺礼佛祈福。,30.245216,120.108516,,80,0.0
5d43fd177e62ba2bae19fa2e,杭州,41.0,5,径山,81,,30.38681,119.769025,,80,0.0
5d43fd177e62ba2bae19fa2f,杭州,258.0,7,天池岛,60,,29.539731,119.150894,,76,0.0
5d43fd177e62ba2bae19fa30,杭州,29.0,1,飞来峰,168,,30.040326,119.001633,KlippeLingYin,84,0.18
5d43fd177e62ba2bae19fa31,杭州,1.0,7,天目大峡谷,127,乱石丛生的火山峡谷，夏天有丰富的戏水活动，供游人避暑消夏。,30.371269,119.483012,,84,0.0
5d43fd177e62ba2bae19fa32,杭州,,0,杭州失恋博物馆（西湖）,1,,30.26049,120.171231,,0,0.0
5d43fd177e62ba2bae19fa33,杭州,82.0,0,祝家庄,0,走进祝家庄，会发生许多许多匪夷所思的怪象。虽然祝英台和我们不在同一个时空，但祝家庄内处处都能看到她的痕迹。,30.175793,120.10358,,0,0.0
5d43fd177e62ba2bae19fa34,杭州,654.0,0,千岛湖海洋馆,38,,29.599204,119.019216,,0,0.0
5d43fd177e62ba2bae19fa35,杭州,12.0,3,良渚文化艺术中心,17,,30.370783,120.037974,,100,0.0
5d43fd177e62ba2bae19fa36,杭州,2.0,1,浙西大龙湾闯关,6,,30.1817932129,119.1284523078,,80,0.0
5d43fd177e62ba2bae19fa37,杭州,,0,东方茂水上乐园,0,,30.0544,119.938,,0,0.0
5d43fd177e62ba2bae19fa38,杭州,41.0,8,浙江美术馆,139,西子湖畔气派的美术馆，能免费观赏大师级的珍贵画作。,30.236297,120.163458,ZhejiangArtMuseum,94,0.0
5d43fd177e62ba2bae19fa39,杭州,11.0,1,梦想小镇,22,,30.297214,120.010691,,100,0.0
5d43fd177e62ba2bae19fa3a,杭州,84.0,2,阿里巴巴西溪园区,3,阿里巴巴西溪园区又名淘宝城，是知名互联网公司阿里巴巴集团的总部所在地，坐落于杭州市余杭区文一西路969号（高教路口），杭州未来科技城核心区域五常街道。阿里巴巴西溪园区东至常二路，南至创新路，西至高教路，北至文一西路，规划总占地26万平…,30.286301,120.030007,,80,0.0
5d43fd177e62ba2bae19fa3b,杭州,3.0,1,美丽洲堂,17,,30.3739280701,120.0346077793,,90,0.0
5d43fd177e62ba2bae19fa3c,杭州,39.0,2,千岛湖夜游,110,,29.609909,119.038159,,80,0.0
5d43fd177e62ba2bae19fa3d,杭州,80.0,59,虎跑公园,653,济公圆寂地，弘一法师出家地。可以品茗虎跑泉水冲泡的龙井茶。,30.217012,120.1381,,86,0.06
5d43fd177e62ba2bae19fa3e,杭州,4.0,8,塘栖古镇,303,京杭运河杭州段的开端，尝尝传统糕点，5月的枇杷也十分美味。,30.4822666619,120.1909703263,Tangqitown,90,0.0
5d43fd177e62ba2bae19fa3f,杭州,3.0,9,芹川村,133,芹川村地处浙江省杭州市淳安县浪川乡西部，全村500余户、1800多人口。四周青山围绕，芹川溪直贯南北、将全村一分为二。目前淳安县境内人口最多、最集中的行政村。村庄目前尚有大量的建于明清时期的古民居，约占60%左右。,29.523822,118.615115,,92,0.0
5d43fd177e62ba2bae19fa40,杭州,9.0,2,杭州海底世界,219,杭州海底世界杭州海底世界位于美丽的西子湖畔，建筑面积4000平方米，是一座集休闲、观光、科普为一体的现代化海洋生物博览馆。总水体1500吨，饲养各类水生物、海洋动物五百多种，是浙江省内建成开放的专业性海洋水族馆，浙江省、杭州市的青少年科普…,30.239976,120.16217,,86,0.0
5d43fd177e62ba2bae19fa41,杭州,254.0,17,梅峰岛,493,登上梅峰观景台，俯瞰好似漂浮在湖面上的众多岛屿。,29.594406,118.927727,MeiFengdao,94,0.0
5d43fd177e62ba2bae19fa42,杭州,30.0,16,杭州博物馆,207,,30.244425,120.173089,,90,0.0
5d43fd177e62ba2bae19fa43,杭州,1.0,7,大明山景区,1122,壮美浙西山水，穿越万米岩洞、走悬空栈道，体验刺激的旱滑道。,30.047358,118.997424,DamingMountain,86,0.0
5d43fd177e62ba2bae19fa44,杭州,23.0,0,多乐岛蹦床公园杭州馆,6,,30.3250967426,120.2641151343,,0,0.0
5d43fd177e62ba2bae19fa45,杭州,2.0,3,白云源,147,远离喧嚣的原生态深山氧吧，是夏季赏瀑避暑的好去处。,29.712636,119.730909,,90,0.0
5d43fd177e62ba2bae19fa46,杭州,677.0,0,浙西大峡谷彩云索道,0,,30.259019209,119.0614779365,,60,0.0
5d43fd177e62ba2bae19fa47,杭州,58.0,41,保俶塔,219,宝石山的标志景观，高挑的塔身十分上镜。,30.267164,120.154464,,80,0.0
5d43fd177e62ba2bae19fa48,杭州,,0,千岛湖洲际度假酒店·洲际乐园,2,,29.5545146732,119.1296459975,,0,0.0
5d43fd177e62ba2bae19fa49,杭州,35.0,149,孤山,449,西湖底蕴最深厚的地方，西泠印社、放鹤亭等人文景观荟萃。,30.25739,120.146295,Alonelyhill,88,0.15
5d43fd177e62ba2bae19fa4a,杭州,1.0,1,大明山万松岭滑雪场,220,临安大明山滑雪场位于杭州临安的大明山景区之内，交通便利，雪场的开放填补了临安冬季旅游的空白。,30.047372,118.997589,,0,0.0
5d43fd177e62ba2bae19fa4b,杭州,1036.0,6,八卦田遗址公园,75,,30.217156,120.158268,,86,0.0
5d43fd177e62ba2bae19fa4c,杭州,110.0,6,十里琅珰,52,,30.224216,120.112913,,80,0.0
5d43fd177e62ba2bae19fa4d,杭州,31.0,1,芦茨村,65,,29.690741,119.685956,,80,0.0
5d43fd177e62ba2bae19fa4e,杭州,12.0,2,柳溪江,37,乘竹筏、快艇赏景，夏天拿竹筒水枪打水仗，感受“湿身”的清凉。,30.12689,119.255666,,80,0.0
5d43fd177e62ba2bae19fa4f,杭州,,0,芦茨湾,16,,29.7152080536,119.6565584303,,100,0.0
5d43fd177e62ba2bae19fa50,杭州,53.0,6,城市阳台,98,位于钱江新城核心区，赏夜景、看灯光秀的绝佳观景台。,30.246722,120.222775,,94,0.0
5d43fd177e62ba2bae19fa51,杭州,,0,儿童乐园,0,,30.323,120.135,,0,0.0
5d43fd177e62ba2bae19fa52,杭州,102.0,114,钱塘江大桥,258,茅以升主持设计的大桥，站在桥上看钱塘江水奔流，别有一番滋味。,30.19961,120.145518,QianTangRiverBridge,84,0.06
5d43fd177e62ba2bae19fa53,杭州,255.0,10,梅峰揽胜,24,梅峰揽胜，位于千岛湖中心湖区西端的状元半岛上，以群岛星罗棋布、港湾纵横交错、生态环境绝佳而被确定为千岛湖的一级景点。,29.5962,118.927673,,92,0.01
5d43fd177e62ba2bae19fa54,杭州,499.0,1,低碳科技馆,58,,30.215212,120.208484,,0,0.0
5d43fd177e62ba2bae19fa55,杭州,9.0,1,龙井峡闯关,3,在峡谷中穿越玩惊险刺激的户外拓展。从美食街吊脚楼前开始，沿峡谷建造了大型拓展项目，其中有浮桥、天使之手——跷跷板、网墙、梅花桩、玻璃桥、吊桥、缅甸桥、独木桥、穿越行走、天梯、A字桥、滑道。,30.1858119965,119.1195562817,,0,0.0
5d43fd177e62ba2bae19fa56,杭州,271.0,0,梦姑塘文化公园,31,,29.602661,119.026197,,80,0.0
5d43fd177e62ba2bae19fa57,杭州,24.0,242,白堤,811,西湖最适合漫步的长堤，春天有“一株杨柳一株桃”的烂漫景色。,30.261371,120.155406,BaiCauseway,88,0.16
5d43fd177e62ba2bae19fa58,杭州,6.0,1,西径山,44,,30.2870845795,119.7357450516,,0,0.0
5d43fd177e62ba2bae19fa59,杭州,259.0,7,于谦祠,116,,30.235974,120.13855,,92,0.0
5d43fd177e62ba2bae19fa5a,杭州,765.0,2,千岛湖环湖骑行,42,半岛绿道骑行全程7.8公里，沿途都是滨湖独立景观绿道，往返大约2小时，不仅白天可以欣赏千岛湖美丽的湖景，夜晚也可以体验夜骑，欣赏千岛湖美丽的夜景，感受千岛湖运动中休闲的乐趣。,29.5984077454,119.0198512904,,0,0.0
5d43fd177e62ba2bae19fa5c,杭州,127.0,22,黄龙洞景区,214,“新西湖十景”之一，可喝茶听戏，还有方竹林供你悠闲漫步。,30.270833,120.144938,,94,0.0
5d43fd177e62ba2bae19fa5d,杭州,11.0,69,青芝坞,163,带着一丝江南的灵动，潺潺流水间透露着杭州独有的烟火和文艺气。,30.26514,120.126682,,86,0.01
5d43fd177e62ba2bae19fa5e,杭州,111.0,82,南山路,133,如果你只是杭城匆匆的过客，想要在尽可能短的时间内目睹这座城市的精髓，那么我很可能会带你来逛一逛南山路。这里聚集了西湖新天地等高档休闲娱乐场所，是杭州着名的酒吧、画廊、娱乐一条街。,30.241293,120.163495,,88,0.03
5d43fd177e62ba2bae19fa5f,杭州,288.0,13,中国丝绸博物馆,151,看从古至今种类繁多的丝绸制品，了解丝绸织造的前世今生。,30.22889,120.158034,ChinaNationalSilkMuseum,96,0.0
5d43fd177e62ba2bae19fa60,杭州,277.0,10,郭庄,185,临西湖而建的江南园林，喝茶赏湖绝佳之处。,30.250215,120.138718,,80,0.0
5d43fd177e62ba2bae19fa5b,杭州,43.0,17,城隍阁景区,160,,30.24208,120.171139,,84,0.03
5d43fd177e62ba2bae19fa61,杭州,90.0,42,中国美术学院,96,中国美术学院美术馆是中国美术学院学院专设的艺术博物馆，始建于1960年。有系统地收藏各种美术品，主要用于教学和示范，同时对外开放。有古代名家字画，近、现代书画家的作品等。不定期举办中国古代绘画陈列、油画藏品陈列等，还举办院内外美术家专…,30.248753,120.166777,ChinaAcademyofArt,84,0.01
5d43fd177e62ba2bae19fa62,杭州,70.0,3,龙门古镇老街,6,繁嚣、热闹是老街的主题。这条长近三里，宽三米许的街市历来繁华，尤其是明嘉靖至清康乾盛世间，龙门孙氏“半列儒林，咸饶富有”，更使老街成为商贾云集、店铺林立之地。其间店铺大多为前店后坊、前店后居，商业活动的忙碍与劳作之余的闲适相得益彰…,29.9086656755,119.9554819359,,80,0.0
5d43fd177e62ba2bae19fa63,杭州,22.0,82,龙井问茶,307,新西湖十景之一，有大片的茶园，龙井泉水冲泡的龙井茶堪称一绝。,30.219743,120.124332,EnjoyingTeacultureatLongjing,76,0.08
5d43fd177e62ba2bae19fa64,杭州,62.0,1,武林广场音乐喷泉,105,杭州夜游新看点，喷泉和灯光秀完美搭配。,30.276914,120.169893,,0,0.0
5d43fd177e62ba2bae19fa65,杭州,3.0,2,萧山,12,萧山历史悠久，文化灿烂。1999年，湘湖跨湖桥遗址出土了大量新石石器时期的文物，2001年，跨湖桥遗址中又出土了距今8000年历史的独木舟。这一考古发现是当年全国十大考古发现之一，它不仅改变了萧山的历史，更将浙江文明史向前推前了一千多年。,30.190872,120.270936,,94,0.0
5d43fd177e62ba2bae19fa66,杭州,228.0,0,水果部落区,0,水果部落有多种游乐设施，动物碰碰车、丛林球战、爬山车等等你来体验。,30.170616,120.249045,,0,0.0
5d43fd177e62ba2bae19fa67,杭州,,0,趣玩趣蹦床主题公园,0,,30.3145,120.349,,0,0.0
5d43fd177e62ba2bae19fa68,杭州,34.0,59,胡雪岩故居,689,晚清红顶巨商胡雪岩的豪宅，极尽奢华的江南园林。,30.243087,120.179167,HuXueyan’sFormerResidence,88,0.04
5d43fd177e62ba2bae19fa69,杭州,132.0,2,琴溪香谷景区,62,景色养眼的翠绿山谷，钻状元神洞、坐滑索，体验山间野趣。,29.961887,119.599855,,100,0.0
5d43fd177e62ba2bae19fa6a,杭州,9.0,21,垂云通天河景区,2117,乘小木船在地下暗河漂流，看千奇百怪的钟乳石景观。,29.931531,119.539381,,98,0.0
5d43fd177e62ba2bae19fa6b,杭州,495.0,0,千岛湖水之梦水上乐园,3,,29.6653280751,119.0102791858,,0,0.0
5d43fd177e62ba2bae19fa6c,杭州,189.0,5,千岛湖农夫山泉生产基地（淳安工厂）,41,,29.59688,119.059611,,100,0.0
5d43fd177e62ba2bae19fa6d,杭州,875.0,3,杭州工艺美术博物馆,30,展示剪刀、扇子、绸伞等杭州特色，还有手工艺人的现场演示可看。,30.321913,120.142948,,100,0.0
5d43fd177e62ba2bae19fa6e,杭州,38.0,214,花港观鱼,838,在红鱼池边买包饲料，喂喂池中又红又大的鲤鱼吧！,30.236064,120.145624,,86,0.23
5d43fd177e62ba2bae19fa6f,杭州,106.0,0,九华山,3,,30.23146,120.168747,,0,0.0
5d43fd177e62ba2bae19fa70,杭州,13.0,95,南屏晚钟,374,敲净慈寺内青铜钟祈福许愿，西湖十景之一。,30.235474,120.155615,NanpingWanzhongScenicResort,88,0.0
5d43fd177e62ba2bae19fa71,杭州,287.0,18,湖滨公园,7,杭州的湖滨公园虽地处杭城的繁华中心地带，但却由低低的米黄色的铁栅栏，并配置以浓荫的树木与湖滨路隔开，于闹中取静，较为安谧。,30.25596,120.16763,Lakesidepark,100,0.01
5d43fd177e62ba2bae19fa72,杭州,36.0,169,曲院风荷,740,杭州最著名的赏荷地，夏日荷花绽放非常漂亮，“西湖十景”之一。,30.255806,120.139937,,90,0.18
5d43fd177e62ba2bae19fa73,杭州,107.0,1,五柳巷历史街区,33,,30.2483768463,120.1833321249,,80,0.0
5d43fd177e62ba2bae19fa74,杭州,46.0,0,九霄碧云洞,10,,30.0153083801,119.641632557,,60,0.0
5d43fd177e62ba2bae19fa75,杭州,66.0,0,溪中溪,13,,30.2109069824,120.1187050178,,0,0.0
5d43fd177e62ba2bae19fa76,杭州,665.0,4,渔乐岛,93,,29.581769,118.951149,,82,0.0
5d43fd177e62ba2bae19fa77,杭州,35.0,2,新安江龙舟漂游,63,,29.4767417908,119.2862765443,,100,0.0
5d43fd177e62ba2bae19fa78,杭州,294.0,2,东天目山景区,117,行走峡谷密林中，听瀑布轰鸣，感受昭明大禅院的清幽。,30.346692,119.509864,,80,0.0
5d43fd177e62ba2bae19fa79,杭州,17.0,1,瑞晶石花洞,127,体验溶洞内八十多米的观光天梯，赏千朵“石花”怒放。,30.08719,119.108475,,86,0.0
5d43fd177e62ba2bae19fa7a,杭州,81.0,9,活着的清明上河图,0,通过科技手段把《清明上河图》活化起来，在近200平方的幕布上动态画卷徐徐展开，近千名形态各异的人物，通过动态环境的组合，将繁忙的漕运、喧闹的街市、祥和的宅院以及昼夜的交替表现得惟妙惟肖，展现了盛世宋朝的都市风情。,30.175909,120.103979,,0,0.0
5d43fd177e62ba2bae19fa7b,杭州,1040.0,22,拱宸桥,96,,30.32433,120.145945,,96,0.0
5d43fd177e62ba2bae19fa7c,杭州,6.0,0,纪龙山,8,,29.9033164978,119.581653189,,100,0.0
